idcontrato,tipoContrato,tipoprocedimento,objectoContrato,adjudicante,adjudicatarios,dataPublicacao,dataCelebracaoContrato,precoContratual,cpv,prazoExecucao,localExecucao,fundamentacao,ProcedimentoCentralizado,DescrAcordoQuadro
10449542,1,2,Reparação de 2 Bombas de Alimentação Entérica para o Int. Med IA -HEM da U.L.S. Lisboa Ocidental,122,7393,2024-01-10,2024-01-10,137.98,75,10,23.0,4.0,Não,
10449621,1,1,"AQUISIÇÃO E MONTAGEM DE PNEUS E CÂMARAS-DE-AR, INCLUINDO PRESTAÇÃO DE SERVIÇOS INERENTES NA FROTA DO MUNICÍPIO DE ÉVORA",69,7394,2024-01-10,2024-01-10,8000.0,1149,1096,75.0,6.0,Não,
10449846,1,2,Serviços de manutenção e reparação do equipamento de digitalização KAPTURE K-A1,1031,7395,2024-01-10,2024-01-09,44875.0,1616,1095,71.0,7.0,Não,
10449944,1,1,"Aquisição de serviços de Apoio Administrativo, no âmbito da transferência de competências na área da Ação Social",967,7407,2024-01-10,2024-01-08,11172.0,1739,366,65.0,15.0,Não,
10450086,1,1,Aquisição da prestação de serviços de HACCP,1512,7408,2024-01-10,2024-01-10,8640.0,1519,1096,51.0,31.0,Não,
10450356,3,3,Aquisição de equipamentos para laboratórios da Escola Superior Náutica Infante D. Henrique (projeto Blue Hub School),127,7410,2024-01-11,2024-01-04,28900.0,1521,912,17.0,33.0,Não,
10450541,3,4,Aquisição de medicamentos,512,7413,2024-01-11,2024-01-05,165754.32,57,366,63.0,35.0,Sim,28.0
10450640,3,4,"Convite à apresentação de propostas ao abrigo dos acordos-quadro: 2021/6, 2021/41, 2021/61, 2022/55, 2022/173, 2023/305 e 2023/481",1106,7418,2024-01-11,2024-01-10,44443.71,224,366,23.0,37.0,Sim,16.0
10450674,3,4,"Convite à apresentação de propostas ao abrigo dos acordos-quadro: 2021/6, 2021/41, 2021/61, 2022/55, 2022/173, 2023/305 e 2023/481",564,7420,2024-01-11,2024-01-10,2176.0,1588,366,23.0,38.0,Sim,16.0
10450714,1,1,Serviços de implementação de um Portal para troca de conteúdos,576,7425,2024-01-11,2024-01-05,17600.0,95,31,23.0,48.0,Não,
10450751,3,4,"Convite à apresentação de propostas ao abrigo dos acordos-quadro: 2021/6, 2021/41, 2021/61, 2022/55, 2022/173, 2023/305 e 2023/481",253,7429,2024-01-11,2024-01-10,3160.92,918,366,23.0,51.0,Sim,16.0
10450800,2,3,EMPREITADA DE EXECUÇÃO DE APARTAMENTOS DE TRANSIÇÃO (BOLSA NACIONAL DE ALOJAMENTO URGENTE E TEMPORÁRIO) - LOTES 1 A 3,1199,7430,2024-01-11,2024-01-10,154711.23,1522,420,124.0,72.0,Não,
10450943,4,1,Aquisição de marcos limitadores para as ruas da cidade de Vila Real,19,7445,2024-01-11,2024-01-10,15840.0,40,60,11.0,73.0,Não,
10450975,1,2,Prestação de Serviços de limpeza de Edifícios Municipais,512,7446,2024-01-11,2024-01-04,7596.68,19,29,126.0,77.0,Não,
10451017,3,2,REAGENTES P REAL ANAL CLÍNICAS DE VIROLOGIA A DADORES DE SANGUE- PC.01992.2023,1106,7447,2024-01-11,2024-01-04,509.88,669,91,15.0,78.0,Não,
10451059,3,1,Aquisição de material elétrico,184,7448,2024-01-11,2024-01-09,49927.2,25,366,43.0,88.0,Não,
10451085,4,1,Locação de módulo pré-fabricado para o CE Padre António Oliveira,68,7449,2024-01-11,2024-01-02,27860.0,673,1096,,89.0,Não,
10451121,3,4,Aquisição de medicamentos,85,7452,2024-01-11,2024-01-03,3531.29,2052,366,,14.0,Sim,28.0
10451152,1,1,Aluguer de Equipamentos e Cozinhas,737,7453,2024-01-11,2024-01-09,69690.0,30,3,106.0,39.0,Não,
10451193,3,4,"Aquisição de Estimulantes da eritropoiese, ao abrigo do CPA 2023/307, para o HFF, para o ano 2024",1326,7463,2024-01-11,2024-01-03,45384.0,1441,355,63.0,59.0,Não,9.0
10451202,1,2,Contratação Ano 2024 - Equipa Administrativa - Ajuste direto - Diogo Miguel de Carvalho Cepinha Nunes dos Santos,19,7464,2024-01-11,2024-01-02,11400.0,349,364,23.0,65.0,Não,
10451244,3,1,Aquisição de peixe e ultracongelados para o refeitório do Agrupamento,512,7465,2024-01-11,2024-01-04,15524.67,718,213,38.0,87.0,Não,
10451360,1,2,Aquisição de serviços de limpeza e higiene para as instalações da UPTEC,1106,7471,2024-01-11,2024-01-05,40531.0,20,83,26.0,17.0,Não,
10451436,1,2,UFRH - LIMPEZA -Contratação prestação serviços - Ajuste direto -Edinei Vagner Holanda dos Santos,68,7473,2024-01-11,2024-01-02,18000.0,229,364,23.0,21.0,Não,
10451490,1,1,"
Serviço de comunicações da Central Partilhada",85,7475,2024-01-11,2024-01-10,28437.12,160,1096,49.0,23.0,Não,
10451514,3,2,SUBSTITUIÇÃO DO VARIADOR DA UTA DA PMA,135,7477,2024-01-11,2024-01-08,550.0,744,15,21.0,24.0,Não,
10451533,1,2, UFRH - LIMPEZA -Contratação prestação serviços - Ajuste direto - Flávia Araújo Pinto Preciozo,798,7478,2024-01-11,2024-01-02,18000.0,1523,364,23.0,25.0,Não,
10451564,1,1,"Procedimento N.º 85/2021 - Renovação de Procedimento para Aquisição de Serviços de Higiene, Segurança e Saúde no Trabalho",1675,7479,2024-01-11,2024-01-01,3894.0,9,731,23.0,27.0,Não,
10451623,1,3,Prestação de Serviços de Comunicações de Voz e Dados para a Administração Regional dos Açores,839,7481,2024-01-11,2024-01-04,1.0,382,1096,,41.0,Não,
10451626,1,2,Prestação de serviço de auditoria externa e certificação legal de conta da AMP nos anos 2024 e 2025,851,7482,2024-01-11,2024-01-04,18000.0,240,731,26.0,44.0,Não,
10451661,1,2,UFRH - LIMPEZA -Contratação prestação serviços - Ajuste direto -Miguel Adolfo Abreu Leone dos Santos,949,7483,2024-01-11,2024-01-02,11400.0,367,364,23.0,52.0,Não,
10451681,3,3,142004122 - Aquisição de Matrizes Dérmicas para o CHLO,1393,7494,2024-01-11,2024-01-05,46660.0,810,365,23.0,57.0,Não,
10451805,7,3,"CONCURSO PÚBLICO PARA FORNECIMENTO CONTÍNUO DE FLÚIDOS LUBRIFICANTES (ÓLEOS) PARA EQUIPAMENTOS DE MOVIMENTAÇÃO, PARA A PORTOS DOS AÇORES, S.A.",1155,7499,2024-01-11,2024-01-10,47301.43,785,366,,60.0,Não,
10451821,1,1,Aquisição de serviços de consultoria jurídica,68,7501,2024-01-11,2024-01-02,36000.0,208,1096,,63.0,Não,
10451859,2,7,"Empreitada de  Reabilitação de 30 frações Municipais destinadas ao realojamento do Bairro de Vale de Chícharos, União das Freguesias do Seixal, Arrentela e Aldeia de Paio Pires Fase 3 e 4, ao abrigo d",85,7502,2024-01-11,2024-01-10,69963.0,1524,10,108.0,68.0,Não,
10451907,1,4,Concurso nº 002/AQ/Santa Clara - Aquisição de serviços de manutenção e dos trabalhos de reabilitação de espaços verdes na freguesia de Santa Clara,839,7509,2024-01-11,2024-01-10,59014.8,244,244,23.0,69.0,Não,40.0
10451919,1,3,Prestação de Serviços de Recolha Seletiva Trifluxo e de Biorresíduos no Concelho de Oliveira do Bairro,851,7511,2024-01-11,2024-01-09,562560.0,92,366,126.0,84.0,Não,
10451950,3,1,Consulta Prévia APR 12/2023 - Aquisição de Gás Propano a granel para a Escola Secundária e Centro de Saúde de Alcanena - ano de 2024 ,949,7513,2024-01-11,2024-01-03,26848.0,1525,365,130.0,4.0,Não,
10452031,1,2,Aquisição de serviços de organização e acompanhamento de ações de ativação,1393,7519,2024-01-11,2024-01-09,19950.0,283,182,173.0,6.0,Não,
10452034,3,1,Aquisição de Produtos Alimentares Congelados,926,7522,2024-01-11,2024-01-10,12359.55,230,366,12.0,7.0,Não,
10452036,1,2,Fornecimento e instalação de equipamentos de Segurança Contra Incêndios em Edifícios (SCIE) no Centro Cultural Gil Vicente,21,7523,2024-01-11,2024-01-10,17570.0,900,60,195.0,15.0,Não,
10452112,1,2,UFRH - LIMPEZA -Contratação prestação serviços - Ajuste direto- Joana António Pedro,35,7524,2024-01-11,2024-01-02,16140.0,1054,364,23.0,31.0,Não,
10452156,3,2,Aquisição de peixe fresco,530,7530,2024-01-11,2024-01-04,7735.0,1526,241,10.0,33.0,Não,
10452345,1,2,"Aquisição de Serviços de Assessoria, Consultadoria Jurídica e de Representação Judicial",8,7533,2024-01-11,2024-01-10,31200.0,900,731,130.0,35.0,Não,
10452349,3,2,Aquisição de carne branca e ovos para o agrupamento,119,7534,2024-01-11,2024-01-04,8295.91,114,213,38.0,37.0,Não,
10452358,1,2,"Fornecimento de Software Safety, Compliance e Controlo Documental – Qualidade para o Aeródromo Municipal de Cascais. ",68,7543,2024-01-11,2024-01-10,9900.0,149,365,99.0,38.0,Não,
10452363,2,2,L. ALGARVE - TUNES-LAGOS E FARO-VRSA - ATPN,85,7544,2024-01-11,2024-01-09,1881594.07,19,450,68.0,48.0,Não,
10452431,1,2,Estudo sob o tema Avaliação Estratégica - Taxa de Carbono sobre as Viagens Aéreas,724,7547,2024-01-11,2024-01-09,18500.0,669,83,23.0,51.0,Não,
10452435,3,2,AD 159/23 - Aquisição de peças em filigrana certificada ,78,7548,2024-01-11,2024-01-10,21448.0,3,5,27.0,72.0,Não,
10452463,3,1,Aquisição de Serviços de Renovação do Licenciamento de Ferramentas da Microsoft para os Órgãos Nacionais e Região Sul,226,7551,2024-01-11,2024-01-10,16976.4,2025,366,23.0,73.0,Não,
10452467,1,1,"Aquisição de serviços, no âmbito das suas competências profissionais, de um conjunto de serviços técnicos de assessoria ao Presidente, ao Executivo e à Assembleia de Freguesia nas várias atividades de",654,7553,2024-01-11,2024-01-11,74800.0,153,670,23.0,77.0,Não,
10452691,3,1,Fornecimento de bens alimentares para bufete,1049,7557,2024-01-11,2024-01-09,2263.0,414,365,40.0,78.0,Não,
10452848,3,3,Fornecimento e instalação de contadores inteligentes.,512,7558,2024-01-11,2024-01-08,134286.0,46,60,93.0,88.0,Não,
10452949,1,1,Proc/81/2023 Aquisição de serviços de elaboração de um estudo sobre o sistema fiscal português no contexto europeu,1106,7561,2024-01-11,2024-01-11,46000.0,98,182,,89.0,Não,
10453050,1,2,"Aquisição de serviços, em regime de tarefa, equiparados à função de assistente operacional.",898,7568,2024-01-11,2024-01-09,5353.0,636,182,23.0,17.0,Não,
10453084,1,1,Aluguer de Diversos Equipamentos de Climatização e outros,478,7570,2024-01-11,2024-01-08,67750.0,20,3,106.0,12.0,Não,
10453107,1,2,Reparação de contadores de água de vários calibres,512,7576,2024-01-11,2024-01-03,14835.0,20,60,,36.0,Não,
10453116,4,3,CONTRATAÇÃO DA CONTRATAÇÃO DO FORNECIMENTO DE 15 VIATURAS LIGEIRAS VIA RENTING COM DURAÇÃO DE 1 ANO.,1106,7579,2024-01-11,2024-01-10,21420.0,20,365,35.0,62.0,Não,
10453202,1,2,Contrato de Manutenção ao Software UTILSST,163,7585,2024-01-11,2024-01-11,5492.26,98,1096,21.0,66.0,Não,
10453302,3,1,CP03_Frutas_e_Legumes_2024,509,7586,2024-01-11,2024-01-09,13950.92,20,240,11.0,67.0,Não,
10453410,1,1,SERV. DE CONTROLO DE PRAGAS,182,7588,2024-01-11,2024-01-08,395.0,61,357,56.0,71.0,Não,
10453453,3,4,Aquisição de Combustíveis - 2024 - Agregação,1072,7589,2024-01-11,2024-01-11,45740.9,92,366,,79.0,Sim,17.0
10453519,1,2,"O Gabinete de Assessoria de Imprensa do Ministério das Finanças, enquanto principal entidade mediadora da comunicação pública dos Gabinetes de S. Exa. O Ministro das Finanças e respetivos Secretários ",13,7591,2024-01-11,2024-01-03,9888.0,98,8,23.0,4.0,Não,
10453524,1,2,"Aquisição de serviços de apoio, através de um recurso externo",162,7598,2024-01-11,2024-01-10,84711.68,63,229,23.0,6.0,Não,
10453550,1,2,Serviços de desenvolvimento software - integração com aplicações,1631,7599,2024-01-11,2024-01-10,14574.0,456,21,23.0,7.0,Não,
10453738,1,2,"Aquisição de Serviços nº 4/AQS/DMMC/DHM/DPH/2023 – ELABORAÇÃO DA REFORMULAÇÃO DOS PROJETOS DE ARQUITETURA E ESPECIALIDADES, DE EDIFICAÇÃO E URBANIZAÇÃO, DA FACE C DE REABILITAÇÃO DA ZONA DE ALVENARIAS",839,7604,2024-01-11,2024-01-09,180000.0,643,120,23.0,15.0,Não,
10453756,3,2,AQUISIÇÃO DE 2 MOTORES DE CABECEIRA PARA REPARAÇÃO DAS CAMAS,851,7605,2024-01-11,2024-01-08,312.6,189,20,21.0,31.0,Não,
10453779,3,2,Aquisição de carne de suíno para a Unidade Hoteleira da Fundação Inatel,949,7610,2024-01-11,2024-01-04,8383.6,20,163,220.0,33.0,Não,
10453898,1,2,Espetáculo artístico | HMB,1393,7614,2024-01-11,2024-01-11,21500.0,98,1,57.0,35.0,Não,
10453937,1,2,"Aquisição de serviços, em regime de tarefa, equiparados à função de assistente operacional, pela UAEP.",579,7622,2024-01-11,2024-01-09,5353.0,20,182,23.0,37.0,Não,
10454001,3,2,Refeições escolares para o JI e EB1 de Canas de Santa Maria para o ano letivo de 2023/2024,19,7626,2024-01-11,2024-01-11,55751.49,490,335,72.0,38.0,Não,
10454055,1,2,AM 29/2024 - Prestação de Serviços de Aluguer de Viaturas para Jan/Fev do ano 2024,182,7630,2024-01-11,2024-01-01,3680.0,529,60,23.0,48.0,Não,
10454072,3,2,Aquisição de vários produtos farmacêuticos à Imporquimica S.A.,1072,7633,2024-01-11,2024-01-02,4685.0,219,366,,51.0,Não,
10454106,2,1,"Requalificação do Campo de Jogos Almeida Sobrinho - Movimento de Terras, Drenagem, Base Desportiva e Muros de Vedação",135,7635,2024-01-11,2024-01-11,146657.0,1842,360,78.0,72.0,Não,
10454151,2,3,"Concurso público para a empreitada de obras de beneficiação dos edifícios sitos na Rua Viriato, nºs 26 e 28, na Covilhã",59,7639,2024-01-11,2024-01-10,298137.8,219,365,54.0,73.0,Não,
10454213,3,1,"Bolachas, Snacks e Charcutaria",478,7642,2024-01-11,2024-01-03,12450.0,1842,366,143.0,77.0,Não,
10454262,1,3,"AQUISIÇÃO DE SERVIÇOS, POR LOTES, DE LIMPEZA E HIGIENIZAÇÃO DAS DIVERSAS INSTALAÇÕES MUNICIPAIS, UNIDADES DE SAÚDE E EVENTOS",21,7643,2024-01-11,2024-01-10,149231.26,20,306,112.0,78.0,Não,
10454277,1,2,Fornecimento de Licenciamento de Sofware Fresoft ERP e Prestação de Serviços de Assistência Técnica,35,7647,2024-01-11,2024-01-08,3366.0,1077,335,28.0,88.0,Não,
10454292,1,2,Aluguer de Carrossel Infantil para o evento Natal Fundão,530,7650,2024-01-11,2024-01-11,10000.0,402,16,136.0,89.0,Não,
10454295,1,3,"Aquisição de Serviços de Telecomunicações Móveis, com Cartões Integrados em VPN (Rede Privada Virtual) - 2023-2026",1327,7651,2024-01-11,2024-01-10,60476.4,36,1096,136.0,21.0,Não,
10454530,1,3,CP 52A/2023 - Aquisição de serviços para elaboração de projetos_x000D_ associados à substituição dos vãos exteriores envidraçados do CPN,182,7653,2024-01-11,2024-01-11,27000.0,607,60,23.0,23.0,Não,
10455208,3,4,GLICOSE 30% 20ML INJ AMP ,1072,7655,2024-01-12,2024-01-08,2580.0,224,182,15.0,24.0,Não,2.0
10455256,3,4,"Convite à apresentação de propostas ao abrigo dos acordos-quadro: 2021/6, 2021/41, 2021/61, 2022/55, 2022/173, 2023/305 e 2023/481",19,7656,2024-01-12,2024-01-10,18482.38,1588,366,23.0,25.0,Sim,16.0
10455273,3,1,Aquisição de capa para intempéries,839,7660,2024-01-12,2024-01-11,70.7,72,30,31.0,27.0,Não,
10455279,3,3,"244A000004 - Aquisição de calçado de proteção e segurança para o SLS (Serviço Logística e Stocks) e SIE (Serviço de Instalação e Equipamentos), pelo Centro Hospitalar Universitário de Lisboa Norte, E.",851,7661,2024-01-12,2024-01-11,10688.0,1876,355,23.0,41.0,Não,
10455361,3,2,BOLETIM INDIVIDUAL DE SAUDE MOD.1553 INCM,949,7664,2024-01-12,2024-01-04,2104.76,20,366,15.0,44.0,Não,
10455377,3,3,"244A000006 - Aquisição de diversos sacos, pelo Centro Hospitalar Universitário de Lisboa Norte, E.P.E., durante o ano de 2024",1393,7669,2024-01-12,2024-01-11,8240.0,20,355,23.0,52.0,Não,
10455477,3,4,"231000681 - Antissépticos, desinfetantes, prod. cosméticos P/uso humano",39,7672,2024-01-12,2024-01-12,1350.0,72,654,23.0,57.0,Não,47.0
10455552,3,3,"CP 02/2023 - Fornecimento contínuo de produtos alimentares e de cozinha diversos, por Lotes",424,7676,2024-01-12,2024-01-11,303.0,1876,366,9.0,60.0,Não,
10455719,3,2,231G001886 - Medicamentos,1235,7684,2024-01-12,2024-01-12,1261.2,50,654,23.0,63.0,Não,
10455721,3,2,FRASCO BIOPSIA FORMOL TAMPONADO 4% 75ML+30ML,512,7685,2024-01-12,2024-01-08,1719.0,401,91,15.0,68.0,Não,
10455724,1,1,MANUTENCAO INTEGRAL EQUIP COPIA,1106,7692,2024-01-12,2024-01-10,4790.04,20,355,56.0,69.0,Não,
10455761,1,2,"Aquisição de serviços de reparação de Plataforma Elevatória Socage, colocada na viatura municipal com nr. de frota 435",528,7694,2024-01-12,2024-01-05,9251.45,112,30,33.0,84.0,Não,
10455831,1,2,UPGRADE DO SOFTWARE DO SGPE PARA ATUALIZAR O ATCUDA NO PARQUE DE ESTACIONAMENTO PARA 2024,368,7699,2024-01-12,2024-01-11,125.0,179,5,21.0,21.0,Não,
10455882,3,2,Toalhete Seco para Limpeza e Desinfecção para 2024,512,7700,2024-01-12,2024-01-09,24370.8,2019,366,61.0,23.0,Não,
10455921,3,1,Aquisição de bens alimentares (frutas e legumes) destinados aos refeitórios do Agrupamento de Escolas de Mangualde,1106,7706,2024-01-12,2024-01-12,61628.85,92,232,210.0,24.0,Não,
10455927,3,2,J1/3510/2023 Reagentes para imunohemoterapia,13,7707,2024-01-12,2024-01-12,31319.0,1527,90,10.0,25.0,Não,
10455967,1,2,AD 175/23 - Aquisição de serviços de restauração no âmbito da assinatura dos protocolos do Movimento Associativo,13,7708,2024-01-12,2024-01-10,12500.0,149,1,27.0,27.0,Não,
10456084,3,2,Aquisição de material para Streaming e Fotografia,536,7709,2024-01-12,2024-01-05,9261.0,1341,30,33.0,41.0,Não,
10456097,1,2,Prestação de Serviços de Prevenção e Assistência Técnica a Software e Hardware da AMTSM,189,7710,2024-01-12,2024-01-10,3840.0,352,1096,139.0,44.0,Não,
10456191,3,1,CP6_AERS_2024_CHÁS,1328,7711,2024-01-12,2024-01-05,300.0,43,240,234.0,52.0,Não,
10456260,1,2,Prestação de serviços para o ano 2024 de patrocínio judiciário pela sociedade de advogados João Carlos Silva & Associados.,404,7715,2024-01-12,2024-01-10,2500.0,1528,365,,57.0,Não,
10456332,3,1,CP9_AERS_2024_FIAMBRE,251,7717,2024-01-12,2024-01-08,3000.0,110,240,234.0,60.0,Não,
10456369,1,2,Aquisição de serviços técnicos específicos de Acompanhamento Pianístico de diversos instrumentos ,589,7718,2024-01-12,2024-01-03,2600.0,53,264,118.0,63.0,Não,
10456715,3,2,PA.003.2023_107 - Aquisição de consumíveis específicos OB 2024.,528,7721,2024-01-12,2024-01-05,1999.87,382,365,21.0,68.0,Não,
10456782,3,4,Fornecimento de medicamentos do grupo 4: sangue,794,7722,2024-01-12,2024-01-11,2603.64,1529,1085,49.0,69.0,Não,28.0
10456803,2,1,50.1.23/2023 - Orçamento Participativo - Requalificação do Miradouro da Senhora da Penha,162,7723,2024-01-12,2024-01-09,21880.0,489,60,144.0,84.0,Não,
10456860,2,3,50.1.15_2/2023 - Estrada de Dornelas a Silva Escura - Largo do Nicho ao Cruzeiro,1631,7728,2024-01-12,2024-01-09,99425.4,2176,120,144.0,4.0,Não,
10457020,3,4,"Antisséticos, Desinfetantes e Produtos Cosméticos para Uso no Humano",640,7731,2024-01-12,2024-01-05,150.0,131,366,64.0,6.0,Não,47.0
10457022,1,3,"Aquisição de serviços de SIP-Trunks sobre a Rede Ciência, Tecnologia e Sociedade (RCTS) 2024 a 2026",1329,7736,2024-01-12,2024-01-11,6948.0,305,1096,,7.0,Sim,
10457043,1,1,Conservação da Natureza e da Biodiversidade – Condomínio de Aldeias – Cadafaz e Sacões,839,7737,2024-01-12,2024-01-11,69237.02,20,213,2.0,15.0,Não,
10457068,1,2,Prestação de Serviços na Área dos Seguros - Responsabilidade Civil Autarquias,851,7739,2024-01-12,2024-01-03,8500.0,134,91,283.0,31.0,Não,
10457073,3,4,"Antisséticos, Desinfetantes e Produtos Cosméticos para Uso no Humano",949,7741,2024-01-12,2024-01-05,2394.0,57,366,64.0,33.0,Não,47.0
10457109,1,1,Aquisição de Serviços para a elaboração de projeto das obras de dois edifícios Escola de Milreu e Casa das Cortes,1393,7748,2024-01-12,2024-01-08,24900.0,123,60,2.0,35.0,Não,
10457147,3,2,PA.003.2023_109 - Aquisição faseada de matéria-primas especificas OB 2024,51,7749,2024-01-12,2024-01-11,74092.98,19,360,21.0,37.0,Não,
10457295,4,3,Aquisição de Gás Natural para as Piscinas Foz do Cávado,839,7750,2024-01-12,2024-01-12,160000.0,669,365,45.0,38.0,Não,
